case,domain,n_rows,task,method,bytes,reduction_pct,answer_preserved,invariants_preserved,recovered,latency_us
743,commerce_orders,250,threshold,Invariant-preserving gate,113475,75.98905621491461,1,1,0,196.445
744,commerce_orders,250,provenance,Raw,472597,0.0,1,1,0,0.0
744,commerce_orders,250,provenance,Fixed projection,47934,89.85732029615085,0,0,0,239.78
744,commerce_orders,250,provenance,Head-tail sampling,37852,91.9906389587746,0,0,0,0.511
744,commerce_orders,250,provenance,Anomaly sampling,113475,75.98905621491461,1,1,0,180.481
744,commerce_orders,250,provenance,Task-aware unverified,1935,99.59056024477515,1,1,0,17.676
744,commerce_orders,250,provenance,Pattern-retention guard,113473,75.98947940846006,1,1,0,202.064
744,commerce_orders,250,provenance,Invariant-preserving gate,113475,75.98905621491461,1,1,0,214.532
745,commerce_orders,250,lookup,Raw,473163,0.0,1,1,0,0.0
745,commerce_orders,250,lookup,Fixed projection,48188,89.81577173194015,0,0,0,227.362
745,commerce_orders,250,lookup,Head-tail sampling,37809,92.0093075747681,0,0,0,0.551
745,commerce_orders,250,lookup,Anomaly sampling,90652,80.84127457134223,0,0,0,190.216
745,commerce_orders,250,lookup,Task-aware unverified,452,99.90447266586779,1,1,0,8.963
745,commerce_orders,250,lookup,Pattern-retention guard,92560,80.43803086885491,1,1,1,201.373
745,commerce_orders,250,lookup,Invariant-preserving gate,448,99.90531804050613,1,1,1,196.716
746,commerce_orders,250,rare_event,Raw,473163,0.0,1,1,0,0.0
746,commerce_orders,250,rare_event,Fixed projection,48188,89.81577173194015,1,1,0,235.133
746,commerce_orders,250,rare_event,Head-tail sampling,37809,92.0093075747681,0,0,0,0.451
746,commerce_orders,250,rare_event,Anomaly sampling,90652,80.84127457134223,1,1,0,183.095
746,commerce_orders,250,rare_event,Task-aware unverified,603,99.87255977327052,1,1,0,11.908
746,commerce_orders,250,rare_event,Pattern-retention guard,90650,80.8416972586614,1,1,0,197.647
746,commerce_orders,250,rare_event,Invariant-preserving gate,90652,80.84127457134223,1,1,0,201.803
747,commerce_orders,250,latest_state,Raw,473163,0.0,1,1,0,0.0
747,commerce_orders,250,latest_state,Fixed projection,48188,89.81577173194015,1,1,0,233.401
747,commerce_orders,250,latest_state,Head-tail sampling,37809,92.0093075747681,0,0,0,0.52
747,commerce_orders,250,latest_state,Anomaly sampling,90652,80.84127457134223,0,0,0,176.896
747,commerce_orders,250,latest_state,Task-aware unverified,172,99.96364889055145,0,0,0,9.304
747,commerce_orders,250,latest_state,Pattern-retention guard,111529,76.42905299019577,1,1,1,199.359
747,commerce_orders,250,latest_state,Invariant-preserving gate,1195,99.74744432679647,1,1,1,208.834
748,commerce_orders,250,aggregation,Raw,473163,0.0,1,1,0,0.0
748,commerce_orders,250,aggregation,Fixed projection,48188,89.81577173194015,0,0,0,233.841
748,commerce_orders,250,aggregation,Head-tail sampling,37809,92.0093075747681,0,0,0,0.51
748,commerce_orders,250,aggregation,Anomaly sampling,90652,80.84127457134223,0,0,0,175.293
748,commerce_orders,250,aggregation,Task-aware unverified,1963,99.58513239623554,1,1,0,40.18
748,commerce_orders,250,aggregation,Pattern-retention guard,166248,64.86453928138928,1,1,1,211.077
748,commerce_orders,250,aggregation,Invariant-preserving gate,1959,99.5859777708739,1,1,1,243.595
749,commerce_orders,250,join,Raw,473163,0.0,1,1,0,0.0
749,commerce_orders,250,join,Fixed projection,48188,89.81577173194015,0,0,0,233.941
749,commerce_orders,250,join,Head-tail sampling,37809,92.0093075747681,0,0,0,0.47
749,commerce_orders,250,join,Anomaly sampling,90652,80.84127457134223,0,0,0,170.927
749,commerce_orders,250,join,Task-aware unverified,1096,99.76836734909534,1,1,0,17.426
749,commerce_orders,250,join,Pattern-retention guard,105779,77.64427903280688,1,1,1,218.278
749,commerce_orders,250,join,Invariant-preserving gate,1092,99.76921272373367,1,1,1,219.94
750,commerce_orders,250,negative_evidence,Raw,473163,0.0,1,1,0,0.0
750,commerce_orders,250,negative_evidence,Fixed projection,48188,89.81577173194015,1,1,0,235.093
750,commerce_orders,250,negative_evidence,Head-tail sampling,37809,92.0093075747681,0,0,0,0.511
750,commerce_orders,250,negative_evidence,Anomaly sampling,90652,80.84127457134223,0,0,0,172.789
750,commerce_orders,250,negative_evidence,Task-aware unverified,81,99.98288116357365,0,0,0,0.441
750,commerce_orders,250,negative_evidence,Pattern-retention guard,103923,78.03653286499579,1,1,1,205.669
750,commerce_orders,250,negative_evidence,Invariant-preserving gate,396,99.91630791080452,1,1,1,202.655
751,commerce_orders,250,threshold,Raw,473163,0.0,1,1,0,0.0
751,commerce_orders,250,threshold,Fixed projection,48188,89.81577173194015,0,0,0,240.011
751,commerce_orders,250,threshold,Head-tail sampling,37809,92.0093075747681,0,0,0,0.491
751,commerce_orders,250,threshold,Anomaly sampling,90652,80.84127457134223,1,1,0,173.731
751,commerce_orders,250,threshold,Task-aware unverified,184,99.96111276663643,1,1,0,9.925
751,commerce_orders,250,threshold,Pattern-retention guard,166246,64.86496196870846,1,1,1,201.883
751,commerce_orders,250,threshold,Invariant-preserving gate,90652,80.84127457134223,1,1,0,190.105
752,commerce_orders,250,provenance,Raw,473163,0.0,1,1,0,0.0
752,commerce_orders,250,provenance,Fixed projection,48188,89.81577173194015,0,0,0,232.809
752,commerce_orders,250,provenance,Head-tail sampling,37809,92.0093075747681,0,0,0,0.541
752,commerce_orders,250,provenance,Anomaly sampling,90652,80.84127457134223,1,1,0,177.566
752,commerce_orders,250,provenance,Task-aware unverified,2087,99.55892578244706,1,1,0,18.348
752,commerce_orders,250,provenance,Pattern-retention guard,90650,80.8416972586614,1,1,0,198.849
752,commerce_orders,250,provenance,Invariant-preserving gate,90652,80.84127457134223,1,1,0,217.186
753,commerce_orders,250,lookup,Raw,472670,0.0,1,1,0,0.0
753,commerce_orders,250,lookup,Fixed projection,48027,89.83921128906002,0,0,0,248.704
753,commerce_orders,250,lookup,Head-tail sampling,37773,92.0085895021897,0,0,0,0.521
753,commerce_orders,250,lookup,Anomaly sampling,86922,81.6104258785199,0,0,0,179.3
753,commerce_orders,250,lookup,Task-aware unverified,443,99.90627710664945,1,1,0,9.014
753,commerce_orders,250,lookup,Pattern-retention guard,88807,81.21162756257007,1,1,1,218.719
753,commerce_orders,250,lookup,Invariant-preserving gate,439,99.90712336302283,1,1,1,232.649
754,commerce_orders,250,rare_event,Raw,472670,0.0,1,1,0,0.0
754,commerce_orders,250,rare_event,Fixed projection,48027,89.83921128906002,1,1,0,235.173
754,commerce_orders,250,rare_event,Head-tail sampling,37773,92.0085895021897,0,0,0,0.49
754,commerce_orders,250,rare_event,Anomaly sampling,86922,81.6104258785199,1,1,0,191.267
754,commerce_orders,250,rare_event,Task-aware unverified,884,99.81297734148559,1,1,0,14.182
754,commerce_orders,250,rare_event,Pattern-retention guard,86920,81.61084900670659,1,1,0,201.643
754,commerce_orders,250,rare_event,Invariant-preserving gate,86922,81.6104258785199,1,1,0,212.069
755,commerce_orders,250,latest_state,Raw,472670,0.0,1,1,0,0.0
755,commerce_orders,250,latest_state,Fixed projection,48027,89.83921128906002,1,1,0,227.011
755,commerce_orders,250,latest_state,Head-tail sampling,37773,92.0085895021897,0,0,0,0.5
755,commerce_orders,250,latest_state,Anomaly sampling,86922,81.6104258785199,0,0,0,188.313
755,commerce_orders,250,latest_state,Task-aware unverified,172,99.96361097594516,0,0,0,9.264
755,commerce_orders,250,latest_state,Pattern-retention guard,105786,77.61948082171493,1,1,1,204.597
755,commerce_orders,250,latest_state,Invariant-preserving gate,1192,99.74781560073625,1,1,1,228.724
756,commerce_orders,250,aggregation,Raw,472670,0.0,1,1,0,0.0
756,commerce_orders,250,aggregation,Fixed projection,48027,89.83921128906002,0,0,0,226.48
756,commerce_orders,250,aggregation,Head-tail sampling,37773,92.0085895021897,0,0,0,0.581
756,commerce_orders,250,aggregation,Anomaly sampling,86922,81.6104258785199,0,0,0,195.734
756,commerce_orders,250,aggregation,Task-aware unverified,1967,99.58385342839613,1,1,0,40.671
756,commerce_orders,250,aggregation,Pattern-retention guard,160442,66.05623373601033,1,1,1,223.055
756,commerce_orders,250,aggregation,Invariant-preserving gate,1963,99.5846996847695,1,1,1,247.902
757,commerce_orders,250,join,Raw,472670,0.0,1,1,0,0.0
757,commerce_orders,250,join,Fixed projection,48027,89.83921128906002,0,0,0,245.7
757,commerce_orders,250,join,Head-tail sampling,37773,92.0085895021897,0,0,0,0.481
757,commerce_orders,250,join,Anomaly sampling,86922,81.6104258785199,0,0,0,177.507
757,commerce_orders,250,join,Task-aware unverified,1004,99.78758965028456,1,1,0,16.605
757,commerce_orders,250,join,Pattern-retention guard,103936,78.01087439439777,1,1,1,217.647
757,commerce_orders,250,join,Invariant-preserving gate,1000,99.78843590665792,1,1,1,223.526
758,commerce_orders,250,negative_evidence,Raw,472670,0.0,1,1,0,0.0
758,commerce_orders,250,negative_evidence,Fixed projection,48027,89.83921128906002,1,1,0,239.55
758,commerce_orders,250,negative_evidence,Head-tail sampling,37773,92.0085895021897,0,0,0,0.521
758,commerce_orders,250,negative_evidence,Anomaly sampling,86922,81.6104258785199,0,0,0,178.458
758,commerce_orders,250,negative_evidence,Task-aware unverified,81,99.98286330843929,0,0,0,0.461
758,commerce_orders,250,negative_evidence,Pattern-retention guard,94472,80.01311697378722,1,1,1,202.765
758,commerce_orders,250,negative_evidence,Invariant-preserving gate,320,99.93229949013053,1,1,1,201.563
759,commerce_orders,250,threshold,Raw,472670,0.0,1,1,0,0.0
759,commerce_orders,250,threshold,Fixed projection,48027,89.83921128906002,0,0,0,229.275
759,commerce_orders,250,threshold,Head-tail sampling,37773,92.0085895021897,0,0,0,0.531
759,commerce_orders,250,threshold,Anomaly sampling,86922,81.6104258785199,1,1,0,176.344
759,commerce_orders,250,threshold,Task-aware unverified,184,99.96107220682505,1,1,0,9.885
759,commerce_orders,250,threshold,Pattern-retention guard,162208,65.68261154716821,1,1,1,213.27
759,commerce_orders,250,threshold,Invariant-preserving gate,86922,81.6104258785199,1,1,0,197.187
760,commerce_orders,250,provenance,Raw,472670,0.0,1,1,0,0.0
760,commerce_orders,250,provenance,Fixed projection,48027,89.83921128906002,0,0,0,233.771
760,commerce_orders,250,provenance,Head-tail sampling,37773,92.0085895021897,0,0,0,0.521
760,commerce_orders,250,provenance,Anomaly sampling,86922,81.6104258785199,1,1,0,178.468
760,commerce_orders,250,provenance,Task-aware unverified,1786,99.62214652929104,1,1,0,16.645
760,commerce_orders,250,provenance,Pattern-retention guard,86920,81.61084900670659,1,1,0,204.988
760,commerce_orders,250,provenance,Invariant-preserving gate,86922,81.6104258785199,1,1,0,196.425
761,commerce_orders,500,lookup,Raw,944378,0.0,1,1,0,0.0
761,commerce_orders,500,lookup,Fixed projection,96071,89.8270607743933,0,0,0,467.883
761,commerce_orders,500,lookup,Head-tail sampling,37927,95.98391745678107,0,0,0,0.511
761,commerce_orders,500,lookup,Anomaly sampling,175402,81.42671684431446,0,0,0,329.224
761,commerce_orders,500,lookup,Task-aware unverified,441,99.9533025970533,1,1,0,17.417
761,commerce_orders,500,lookup,Pattern-retention guard,177239,81.23219727693784,1,1,1,410.987
761,commerce_orders,500,lookup,Invariant-preserving gate,437,99.9537261562637,1,1,1,369.545
762,commerce_orders,500,rare_event,Raw,944378,0.0,1,1,0,0.0
762,commerce_orders,500,rare_event,Fixed projection,96071,89.8270607743933,1,1,0,480.101
762,commerce_orders,500,rare_event,Head-tail sampling,37927,95.98391745678107,0,0,0,0.511
762,commerce_orders,500,rare_event,Anomaly sampling,175402,81.42671684431446,1,1,0,333.691
762,commerce_orders,500,rare_event,Task-aware unverified,1856,99.80346852637398,1,1,0,29.384
762,commerce_orders,500,rare_event,Pattern-retention guard,175400,81.42692862391966,1,1,0,380.161
762,commerce_orders,500,rare_event,Invariant-preserving gate,175402,81.42671684431446,1,1,0,375.414
763,commerce_orders,500,latest_state,Raw,944378,0.0,1,1,0,0.0
763,commerce_orders,500,latest_state,Fixed projection,96071,89.8270607743933,1,1,0,478.959
763,commerce_orders,500,latest_state,Head-tail sampling,37927,95.98391745678107,0,0,0,0.531
763,commerce_orders,500,latest_state,Anomaly sampling,175402,81.42671684431446,0,0,0,313.02
763,commerce_orders,500,latest_state,Task-aware unverified,175,99.98146928454496,0,0,0,16.394
763,commerce_orders,500,latest_state,Pattern-retention guard,186789,80.22094966210564,1,1,1,373.541
763,commerce_orders,500,latest_state,Invariant-preserving gate,823,99.91285269246,1,1,1,389.055
764,commerce_orders,500,aggregation,Raw,944378,0.0,1,1,0,0.0
764,commerce_orders,500,aggregation,Fixed projection,96071,89.8270607743933,0,0,0,484.037
764,commerce_orders,500,aggregation,Head-tail sampling,37927,95.98391745678107,0,0,0,0.611
764,commerce_orders,500,aggregation,Anomaly sampling,175402,81.42671684431446,0,0,0,344.808
764,commerce_orders,500,aggregation,Task-aware unverified,3280,99.65268144747125,1,1,0,72.108
764,commerce_orders,500,aggregation,Pattern-retention guard,292185,69.0605880272518,1,1,1,390.837
764,commerce_orders,500,aggregation,Invariant-preserving gate,3276,99.65310500668164,1,1,1,458.79
765,commerce_orders,500,join,Raw,944378,0.0,1,1,0,0.0
765,commerce_orders,500,join,Fixed projection,96071,89.8270607743933,0,0,0,478.819
765,commerce_orders,500,join,Head-tail sampling,37927,95.98391745678107,0,0,0,0.481
765,commerce_orders,500,join,Anomaly sampling,175402,81.42671684431446,0,0,0,312.81
765,commerce_orders,500,join,Task-aware unverified,817,99.9134880312756,1,1,0,24.216
765,commerce_orders,500,join,Pattern-retention guard,188643,80.02462996808481,1,1,1,385.639
765,commerce_orders,500,join,Invariant-preserving gate,813,99.91391159048601,1,1,1,386.711
766,commerce_orders,500,negative_evidence,Raw,944378,0.0,1,1,0,0.0
766,commerce_orders,500,negative_evidence,Fixed projection,96071,89.8270607743933,1,1,0,477.437
766,commerce_orders,500,negative_evidence,Head-tail sampling,37927,95.98391745678107,0,0,0,0.541
766,commerce_orders,500,negative_evidence,Anomaly sampling,175402,81.42671684431446,0,0,0,327.071
766,commerce_orders,500,negative_evidence,Task-aware unverified,81,99.99142292598938,0,0,0,0.47
766,commerce_orders,500,negative_evidence,Pattern-retention guard,177274,81.22849113384683,1,1,1,392.87
766,commerce_orders,500,negative_evidence,Invariant-preserving gate,154,99.98369297039956,1,1,1,366.921
767,commerce_orders,500,threshold,Raw,944378,0.0,1,1,0,0.0
767,commerce_orders,500,threshold,Fixed projection,96071,89.8270607743933,0,0,0,478.019
767,commerce_orders,500,threshold,Head-tail sampling,37927,95.98391745678107,0,0,0,0.541
767,commerce_orders,500,threshold,Anomaly sampling,175402,81.42671684431446,1,1,0,325.369
767,commerce_orders,500,threshold,Task-aware unverified,184,99.98051627632157,1,1,0,18.378
767,commerce_orders,500,threshold,Pattern-retention guard,337562,64.25562645466117,1,1,1,413.1
767,commerce_orders,500,threshold,Invariant-preserving gate,175402,81.42671684431446,1,1,0,384.046
768,commerce_orders,500,provenance,Raw,944378,0.0,1,1,0,0.0
768,commerce_orders,500,provenance,Fixed projection,96071,89.8270607743933,0,0,0,477.017
768,commerce_orders,500,provenance,Head-tail sampling,37927,95.98391745678107,0,0,0,0.521
768,commerce_orders,500,provenance,Anomaly sampling,175402,81.42671684431446,1,1,0,323.265
768,commerce_orders,500,provenance,Task-aware unverified,3657,99.61276099189095,1,1,0,34.251
768,commerce_orders,500,provenance,Pattern-retention guard,175400,81.42692862391966,1,1,0,378.358
768,commerce_orders,500,provenance,Invariant-preserving gate,175402,81.42671684431446,1,1,0,366.511
769,commerce_orders,500,lookup,Raw,944336,0.0,1,1,0,0.0
769,commerce_orders,500,lookup,Fixed projection,96071,89.82660832585012,0,0,0,470.407
769,commerce_orders,500,lookup,Head-tail sampling,37772,96.00015248809746,0,0,0,0.551
769,commerce_orders,500,lookup,Anomaly sampling,200159,78.80426034801172,0,0,0,343.105
769,commerce_orders,500,lookup,Task-aware unverified,439,99.9535123091781,1,1,0,16.174
769,commerce_orders,500,lookup,Pattern-retention guard,202046,78.604437403636,1,1,1,388.374
769,commerce_orders,500,lookup,Invariant-preserving gate,435,99.95393588722658,1,1,1,383.076
770,commerce_orders,500,rare_event,Raw,944336,0.0,1,1,0,0.0
770,commerce_orders,500,rare_event,Fixed projection,96071,89.82660832585012,1,1,0,478.078
770,commerce_orders,500,rare_event,Head-tail sampling,37772,96.00015248809746,0,0,0,0.471
770,commerce_orders,500,rare_event,Anomaly sampling,200159,78.80426034801172,1,1,0,332.95
770,commerce_orders,500,rare_event,Task-aware unverified,1771,99.81246081903052,1,1,0,28.773
770,commerce_orders,500,rare_event,Pattern-retention guard,200157,78.80447213703596,1,1,0,430.617
770,commerce_orders,500,rare_event,Invariant-preserving gate,200159,78.80426034801172,1,1,0,380.251
771,commerce_orders,500,latest_state,Raw,944336,0.0,1,1,0,0.0
771,commerce_orders,500,latest_state,Fixed projection,96071,89.82660832585012,1,1,0,466.982
771,commerce_orders,500,latest_state,Head-tail sampling,37772,96.00015248809746,0,0,0,0.52
771,commerce_orders,500,latest_state,Anomaly sampling,200159,78.80426034801172,0,0,0,335.484
771,commerce_orders,500,latest_state,Task-aware unverified,174,99.98157435489064,1,0,0,17.156
771,commerce_orders,500,latest_state,Pattern-retention guard,209653,77.79889784991782,1,1,1,387.782
771,commerce_orders,500,latest_state,Invariant-preserving gate,726,99.92312058419884,1,1,1,386.601
772,commerce_orders,500,aggregation,Raw,944336,0.0,1,1,0,0.0
772,commerce_orders,500,aggregation,Fixed projection,96071,89.82660832585012,0,0,0,480.612
772,commerce_orders,500,aggregation,Head-tail sampling,37772,96.00015248809746,0,0,0,0.541
772,commerce_orders,500,aggregation,Anomaly sampling,200159,78.80426034801172,0,0,0,345.148
772,commerce_orders,500,aggregation,Task-aware unverified,3139,99.66759712644652,1,1,0,67.862
772,commerce_orders,500,aggregation,Pattern-retention guard,311293,67.03577963775605,1,1,1,404.267
772,commerce_orders,500,aggregation,Invariant-preserving gate,3135,99.668020704495,1,1,1,457.758
773,commerce_orders,500,join,Raw,944336,0.0,1,1,0,0.0
773,commerce_orders,500,join,Fixed projection,96071,89.82660832585012,0,0,0,471.218
773,commerce_orders,500,join,Head-tail sampling,37772,96.00015248809746,0,0,0,0.491
773,commerce_orders,500,join,Anomaly sampling,200159,78.80426034801172,0,0,0,343.686
773,commerce_orders,500,join,Task-aware unverified,907,99.90395367750462,1,1,0,25.268
773,commerce_orders,500,join,Pattern-retention guard,213396,77.40253469104216,1,1,1,389.465
773,commerce_orders,500,join,Invariant-preserving gate,903,99.90437725555311,1,1,1,396.986
774,commerce_orders,500,negative_evidence,Raw,944336,0.0,1,1,0,0.0
774,commerce_orders,500,negative_evidence,Fixed projection,96071,89.82660832585012,1,1,0,477.257
774,commerce_orders,500,negative_evidence,Head-tail sampling,37772,96.00015248809746,0,0,0,0.511
774,commerce_orders,500,negative_evidence,Anomaly sampling,200159,78.80426034801172,0,0,0,330.987
774,commerce_orders,500,negative_evidence,Task-aware unverified,81,99.99142254451804,0,0,0,0.471
774,commerce_orders,500,negative_evidence,Pattern-retention guard,209679,77.79614459260263,1,1,1,384.577
774,commerce_orders,500,negative_evidence,Invariant-preserving gate,355,99.9624074481964,1,1,1,377.487
775,commerce_orders,500,threshold,Raw,944336,0.0,1,1,0,0.0
775,commerce_orders,500,threshold,Fixed projection,96071,89.82660832585012,0,0,0,467.613
775,commerce_orders,500,threshold,Head-tail sampling,37772,96.00015248809746,0,0,0,0.511
775,commerce_orders,500,threshold,Anomaly sampling,200159,78.80426034801172,1,1,0,332.92
775,commerce_orders,500,threshold,Task-aware unverified,184,99.9805154097694,1,1,0,21.012
775,commerce_orders,500,threshold,Pattern-retention guard,347238,63.229401399501874,1,1,1,410.186
775,commerce_orders,500,threshold,Invariant-preserving gate,200159,78.80426034801172,1,1,0,373.661
776,commerce_orders,500,provenance,Raw,944336,0.0,1,1,0,0.0
776,commerce_orders,500,provenance,Fixed projection,96071,89.82660832585012,0,0,0,499.15
776,commerce_orders,500,provenance,Head-tail sampling,37772,96.00015248809746,0,0,0,0.631
776,commerce_orders,500,provenance,Anomaly sampling,200159,78.80426034801172,1,1,0,338.899
776,commerce_orders,500,provenance,Task-aware unverified,5103,99.45962030463733,1,1,0,41.642
776,commerce_orders,500,provenance,Pattern-retention guard,200157,78.80447213703596,1,1,0,405.239
776,commerce_orders,500,provenance,Invariant-preserving gate,200159,78.80426034801172,1,1,0,382.835
777,commerce_orders,500,lookup,Raw,944091,0.0,1,1,0,0.0
777,commerce_orders,500,lookup,Fixed projection,96035,89.82778143208652,0,0,0,459.611
777,commerce_orders,500,lookup,Head-tail sampling,37694,96.00737640757087,0,0,0,0.541
777,commerce_orders,500,lookup,Anomaly sampling,180930,80.83553386273145,0,0,0,329.505
777,commerce_orders,500,lookup,Task-aware unverified,452,99.95212325930444,1,1,0,16.305
777,commerce_orders,500,lookup,Pattern-retention guard,182829,80.63438799861454,1,1,1,373.942
777,commerce_orders,500,lookup,Invariant-preserving gate,448,99.95254694727521,1,1,1,366.12
778,commerce_orders,500,rare_event,Raw,944091,0.0,1,1,0,0.0
778,commerce_orders,500,rare_event,Fixed projection,96035,89.82778143208652,1,1,0,454.943
778,commerce_orders,500,rare_event,Head-tail sampling,37694,96.00737640757087,0,0,0,0.571
778,commerce_orders,500,rare_event,Anomaly sampling,180930,80.83553386273145,1,1,0,328.754
778,commerce_orders,500,rare_event,Task-aware unverified,1769,99.8126239949327,1,1,0,28.954
778,commerce_orders,500,rare_event,Pattern-retention guard,180928,80.83574570671684,1,1,0,379.049
778,commerce_orders,500,rare_event,Invariant-preserving gate,180930,80.83553386273145,1,1,0,372.85
779,commerce_orders,500,latest_state,Raw,944091,0.0,1,1,0,0.0
779,commerce_orders,500,latest_state,Fixed projection,96035,89.82778143208652,1,1,0,489.865
779,commerce_orders,500,latest_state,Head-tail sampling,37694,96.00737640757087,0,0,0,0.5
779,commerce_orders,500,latest_state,Anomaly sampling,180930,80.83553386273145,0,0,0,311.618
779,commerce_orders,500,latest_state,Task-aware unverified,174,99.98156957327207,1,0,0,16.344
779,commerce_orders,500,latest_state,Pattern-retention guard,188467,80.03719980383246,1,1,1,371.989
779,commerce_orders,500,latest_state,Invariant-preserving gate,631,99.93316322261308,1,1,1,369.726
780,commerce_orders,500,aggregation,Raw,944091,0.0,1,1,0,0.0
780,commerce_orders,500,aggregation,Fixed projection,96035,89.82778143208652,0,0,0,502.935
780,commerce_orders,500,aggregation,Head-tail sampling,37694,96.00737640757087,0,0,0,0.551
780,commerce_orders,500,aggregation,Anomaly sampling,180930,80.83553386273145,0,0,0,309.805
780,commerce_orders,500,aggregation,Task-aware unverified,3640,99.61444394661108,1,1,0,78.998
780,commerce_orders,500,aggregation,Pattern-retention guard,318223,66.29318572044431,1,1,1,433.12
780,commerce_orders,500,aggregation,Invariant-preserving gate,3636,99.61486763458184,1,1,1,474.663
781,commerce_orders,500,join,Raw,944091,0.0,1,1,0,0.0
781,commerce_orders,500,join,Fixed projection,96035,89.82778143208652,0,0,0,500.151
781,commerce_orders,500,join,Head-tail sampling,37694,96.00737640757087,0,0,0,0.501
781,commerce_orders,500,join,Anomaly sampling,180930,80.83553386273145,0,0,0,327.632
781,commerce_orders,500,join,Task-aware unverified,1096,99.88390949601256,1,1,0,27.882
781,commerce_orders,500,join,Pattern-retention guard,197957,79.03200009321135,1,1,1,398.359
781,commerce_orders,500,join,Invariant-preserving gate,1092,99.88433318398332,1,1,1,439.931
782,commerce_orders,500,negative_evidence,Raw,944091,0.0,1,1,0,0.0
782,commerce_orders,500,negative_evidence,Fixed projection,96035,89.82778143208652,1,1,0,523.146
782,commerce_orders,500,negative_evidence,Head-tail sampling,37694,96.00737640757087,0,0,0,0.531
782,commerce_orders,500,negative_evidence,Anomaly sampling,180930,80.83553386273145,0,0,0,353.18
782,commerce_orders,500,negative_evidence,Task-aware unverified,81,99.99142031859218,0,0,0,0.501
782,commerce_orders,500,negative_evidence,Pattern-retention guard,186618,80.23304956831493,1,1,1,400.922
782,commerce_orders,500,negative_evidence,Invariant-preserving gate,280,99.970341842047,1,1,1,386.02
783,commerce_orders,500,threshold,Raw,944091,0.0,1,1,0,0.0
783,commerce_orders,500,threshold,Fixed projection,96035,89.82778143208652,0,0,0,489.375
783,commerce_orders,500,threshold,Head-tail sampling,37694,96.00737640757087,0,0,0,0.49
783,commerce_orders,500,threshold,Anomaly sampling,180930,80.83553386273145,1,1,0,321.954
783,commerce_orders,500,threshold,Task-aware unverified,184,99.98051035334518,1,1,0,17.826
783,commerce_orders,500,threshold,Pattern-retention guard,311085,67.04925690426029,1,1,1,389.906
783,commerce_orders,500,threshold,Invariant-preserving gate,180930,80.83553386273145,1,1,0,360.381
784,commerce_orders,500,provenance,Raw,944091,0.0,1,1,0,0.0
784,commerce_orders,500,provenance,Fixed projection,96035,89.82778143208652,0,0,0,473.001
784,commerce_orders,500,provenance,Head-tail sampling,37694,96.00737640757087,0,0,0,0.481
784,commerce_orders,500,provenance,Anomaly sampling,180930,80.83553386273145,1,1,0,323.856
784,commerce_orders,500,provenance,Task-aware unverified,3921,99.5846798666654,1,1,0,36.124
784,commerce_orders,500,provenance,Pattern-retention guard,180928,80.83574570671684,1,1,0,372.209
784,commerce_orders,500,provenance,Invariant-preserving gate,180930,80.83553386273145,1,1,0,363.456
785,commerce_orders,500,lookup,Raw,944050,0.0,1,1,0,0.0
785,commerce_orders,500,lookup,Fixed projection,96061,89.8245855622054,0,0,0,466.901
785,commerce_orders,500,lookup,Head-tail sampling,37797,95.9962925692495,0,0,0,0.541
785,commerce_orders,500,lookup,Anomaly sampling,179264,81.01117525554791,1,1,0,339.22
785,commerce_orders,500,lookup,Task-aware unverified,438,99.95360415232244,1,1,0,17.506
785,commerce_orders,500,lookup,Pattern-retention guard,179262,81.01138710873364,1,1,0,383.006
785,commerce_orders,500,lookup,Invariant-preserving gate,179264,81.01117525554791,1,1,0,364.688
786,commerce_orders,500,rare_event,Raw,944050,0.0,1,1,0,0.0
786,commerce_orders,500,rare_event,Fixed projection,96061,89.8245855622054,1,1,0,495.584
786,commerce_orders,500,rare_event,Head-tail sampling,37797,95.9962925692495,0,0,0,0.521
786,commerce_orders,500,rare_event,Anomaly sampling,179264,81.01117525554791,1,1,0,385.96
786,commerce_orders,500,rare_event,Task-aware unverified,1053,99.88845929770669,1,1,0,22.504
786,commerce_orders,500,rare_event,Pattern-retention guard,179262,81.01138710873364,1,1,0,389.665
786,commerce_orders,500,rare_event,Invariant-preserving gate,179264,81.01117525554791,1,1,0,372.95
787,commerce_orders,500,latest_state,Raw,944050,0.0,1,1,0,0.0
787,commerce_orders,500,latest_state,Fixed projection,96061,89.8245855622054,1,1,0,479.71
787,commerce_orders,500,latest_state,Head-tail sampling,37797,95.9962925692495,0,0,0,0.531
787,commerce_orders,500,latest_state,Anomaly sampling,179264,81.01117525554791,0,0,0,318.348
787,commerce_orders,500,latest_state,Task-aware unverified,174,99.98156877284042,1,0,0,16.465
787,commerce_orders,500,latest_state,Pattern-retention guard,186801,80.21280652507812,1,1,1,382.174
787,commerce_orders,500,latest_state,Invariant-preserving gate,631,99.9331603198983,1,1,1,386.951
788,commerce_orders,500,aggregation,Raw,944050,0.0,1,1,0,0.0
788,commerce_orders,500,aggregation,Fixed projection,96061,89.8245855622054,0,0,0,484.108
788,commerce_orders,500,aggregation,Head-tail sampling,37797,95.9962925692495,0,0,0,0.481
788,commerce_orders,500,aggregation,Anomaly sampling,179264,81.01117525554791,0,0,0,335.263
788,commerce_orders,500,aggregation,Task-aware unverified,3451,99.6344473280017,1,1,0,72.629
788,commerce_orders,500,aggregation,Pattern-retention guard,305333,67.65711561887612,1,1,1,425.139
